15665.40	2.878e-2
15665.58	2.888e-2
15665.77	2.899e-2
15665.96	2.909e-2
15666.14	2.920e-2
15666.33	2.931e-2
15666.45	2.942e-2
15666.63	2.954e-2
15666.82	2.965e-2
15667.00	2.977e-2
15667.19	2.989e-2
15667.37	3.001e-2
15667.56	3.013e-2
15667.74	3.026e-2
15667.93	3.039e-2
15668.12	3.052e-2
15668.30	3.065e-2
15668.49	3.078e-2
15668.67	3.092e-2
15668.85	3.105e-2
15669.03	3.119e-2
15669.21	3.133e-2
15669.40	3.148e-2
15669.59	3.162e-2
15669.77	3.177e-2
15669.96	3.192e-2
15670.14	3.207e-2
15670.33	3.222e-2
15670.51	3.238e-2
15670.70	3.254e-2
15670.88	3.270e-2
15671.07	3.286e-2
15671.26	3.302e-2
15671.44	3.319e-2
15671.63	3.336e-2
15671.81	3.353e-2
15672.00	3.370e-2
15672.18	3.388e-2
15672.37	3.405e-2
15672.55	3.423e-2
15672.74	3.441e-2
15672.93	3.460e-2
15673.11	3.478e-2
15673.30	3.497e-2
15673.48	3.516e-2
15673.67	3.535e-2
15673.85	3.555e-2
15674.04	3.574e-2
15674.22	3.594e-2
15674.38	3.614e-2
15674.56	3.634e-2
15674.75	3.655e-2
15674.94	3.675e-2
15675.12	3.696e-2
15675.31	3.717e-2
15675.49	3.739e-2
15675.68	3.760e-2
15675.86	3.782e-2
15676.05	3.804e-2
15676.23	3.826e-2
15676.42	3.848e-2
15676.61	3.871e-2
15676.79	3.893e-2
15676.98	3.916e-2
15677.16	3.939e-2
15677.35	3.963e-2
15677.53	3.986e-2
15677.72	4.009e-2
15677.90	4.033e-2
15678.09	4.057e-2
15678.28	4.081e-2
15678.46	4.105e-2
15678.65	4.129e-2
15678.83	4.154e-2
15679.02	4.179e-2
15679.20	4.203e-2
15679.39	4.228e-2
15679.57	4.253e-2
15679.76	4.278e-2
15679.95	4.303e-2
15680.13	4.328e-2
15680.32	4.354e-2
15680.50	4.379e-2
15680.69	4.405e-2
15680.87	4.430e-2
15681.06	4.456e-2
15681.24	4.481e-2
15681.43	4.507e-2
15681.62	4.533e-2
15681.80	4.559e-2
15681.95	4.584e-2
15682.13	4.610e-2
15682.32	4.636e-2
15682.50	4.661e-2
15682.68	4.687e-2
15682.87	4.713e-2
15683.05	4.738e-2
15683.23	4.764e-2
15683.42	4.789e-2
15683.60	4.815e-2
15683.79	4.840e-2
15683.97	4.865e-2
15684.15	4.890e-2
15684.34	4.915e-2
15684.52	4.940e-2
15684.70	4.964e-2
15684.89	4.989e-2
15685.07	5.013e-2
15685.25	5.037e-2
15685.44	5.061e-2
15685.62	5.085e-2
15685.80	5.108e-2
15685.99	5.131e-2
15686.17	5.154e-2
15686.36	5.177e-2
15686.54	5.200e-2
15686.72	5.222e-2
15686.91	5.244e-2
15687.09	5.265e-2
15687.27	5.286e-2
15687.46	5.307e-2
15687.64	5.328e-2
15687.82	5.348e-2
15688.01	5.368e-2
15688.19	5.387e-2
15688.38	5.407e-2
15688.56	5.425e-2
15688.74	5.444e-2
15688.93	5.461e-2
15689.11	5.479e-2
15689.29	5.496e-2
15689.48	5.512e-2
15689.66	5.528e-2
15689.84	5.544e-2
15690.03	5.559e-2
15690.21	5.574e-2
15690.39	5.588e-2
15690.58	5.601e-2
15690.76	5.614e-2
15690.95	5.627e-2
15691.13	5.639e-2
15691.36	5.650e-2
15691.55	5.661e-2
15691.73	5.672e-2
15691.92	5.682e-2
15692.10	5.691e-2
15692.29	5.699e-2
15692.47	5.707e-2
15692.65	5.715e-2
15692.84	5.722e-2
15693.03	5.728e-2
15693.21	5.734e-2
15693.39	5.739e-2
15693.58	5.743e-2
15693.76	5.747e-2
15693.95	5.751e-2
15694.13	5.753e-2
15694.31	5.755e-2
15694.50	5.757e-2
15694.68	5.757e-2
15694.86	5.758e-2
15695.05	5.757e-2
15695.23	5.756e-2
15695.41	5.754e-2
15695.60	5.752e-2
15695.78	5.749e-2
15695.96	5.746e-2
15696.15	5.742e-2
15696.33	5.737e-2
15696.52	5.732e-2
15696.70	5.726e-2
15696.88	5.719e-2
15697.07	5.712e-2
15697.25	5.704e-2
15697.43	5.696e-2
15697.62	5.687e-2
15697.83	5.678e-2
15698.01	5.668e-2
15698.20	5.658e-2
15698.38	5.647e-2
15698.57	5.635e-2
15698.75	5.623e-2
15698.94	5.610e-2
15699.12	5.597e-2
15699.31	5.584e-2
15699.49	5.570e-2
15699.68	5.555e-2
15699.87	5.540e-2
15700.05	5.525e-2
15700.24	5.509e-2
15700.42	5.492e-2
15700.61	5.476e-2
15700.79	5.459e-2
15700.98	5.441e-2
15701.16	5.423e-2
15701.35	5.405e-2
15701.52	5.386e-2
15701.71	5.367e-2
15701.89	5.348e-2
15702.07	5.329e-2
15702.26	5.309e-2
15702.44	5.289e-2
15702.63	5.268e-2
15702.81	5.248e-2
15702.99	5.227e-2
15703.18	5.206e-2
15703.36	5.184e-2
15703.54	5.163e-2
15703.73	5.141e-2
15703.91	5.119e-2
15704.09	5.097e-2
15704.28	5.075e-2
15704.47	5.053e-2
15704.66	5.031e-2
15704.84	5.008e-2
15705.03	4.986e-2
15705.21	4.963e-2
15705.39	4.941e-2
15705.58	4.918e-2
15705.76	4.895e-2
15705.95	4.873e-2
15706.13	4.850e-2
15706.31	4.828e-2
15706.50	4.805e-2
15706.68	4.783e-2
15706.86	4.761e-2
15707.05	4.738e-2
15707.23	4.716e-2
15707.41	4.694e-2
15707.60	4.672e-2
15707.78	4.651e-2
15707.96	4.629e-2
15708.15	4.608e-2
15708.33	4.587e-2
15708.52	4.566e-2
15708.70	4.545e-2
15708.88	4.524e-2
15709.07	4.504e-2
15709.25	4.484e-2
15709.43	4.464e-2
15709.62	4.444e-2
15709.80	4.425e-2
15709.98	4.406e-2
15710.17	4.387e-2
15710.35	4.369e-2
15710.54	4.351e-2
15710.72	4.333e-2
15710.90	4.316e-2
15711.09	4.299e-2
15711.27	4.282e-2
15711.45	4.265e-2
15711.64	4.249e-2
15711.82	4.233e-2
15712.00	4.218e-2
15712.19	4.203e-2
15712.37	4.188e-2
15712.55	4.174e-2
15712.74	4.160e-2
15712.92	4.147e-2
15713.11	4.134e-2
15713.29	4.121e-2
15713.47	4.109e-2
15713.66	4.097e-2
15713.84	4.085e-2
15714.02	4.074e-2
15714.21	4.064e-2
15714.39	4.053e-2
15714.57	4.043e-2
15714.76	4.034e-2
15714.94	4.025e-2
15715.13	4.016e-2
15715.31	4.008e-2
15715.49	4.000e-2
15715.67	3.992e-2
15715.86	3.985e-2
15716.04	3.978e-2
15716.23	3.972e-2
15716.41	3.966e-2
15716.59	3.960e-2
15716.78	3.955e-2
15716.96	3.950e-2
15717.14	3.945e-2
15717.33	3.941e-2
15717.51	3.937e-2
15717.69	3.934e-2
15717.88	3.930e-2
15718.06	3.927e-2
15718.25	3.925e-2
15718.43	3.923e-2
15718.61	3.921e-2
15718.80	3.919e-2
15718.98	3.918e-2
15719.16	3.917e-2
15719.35	3.916e-2
15719.53	3.916e-2
15719.62	3.915e-2
15719.81	3.916e-2
15719.99	3.916e-2
15720.18	3.916e-2
15720.36	3.917e-2
15720.54	3.918e-2
15720.73	3.919e-2
15720.92	3.921e-2
15721.10	3.922e-2
15721.29	3.924e-2
15721.47	3.926e-2
15721.66	3.928e-2
15721.84	3.931e-2
15722.03	3.933e-2
15722.22	3.936e-2
15722.40	3.939e-2
15722.59	3.942e-2
15722.77	3.945e-2
15722.96	3.948e-2
15723.14	3.951e-2
15723.33	3.954e-2
15723.51	3.958e-2
15723.70	3.961e-2
15723.89	3.965e-2
15724.07	3.968e-2
15724.26	3.972e-2
15724.44	3.976e-2
15724.63	3.979e-2
15724.81	3.983e-2
15725.00	3.987e-2
15725.18	3.991e-2
15725.37	3.994e-2
15725.56	3.998e-2
15725.74	4.002e-2
15725.93	4.006e-2
15726.11	4.010e-2
15726.30	4.013e-2
15726.48	4.017e-2
15726.67	4.021e-2
15726.83	4.024e-2
15727.02	4.028e-2
15727.20	4.031e-2
15727.39	4.035e-2
15727.57	4.038e-2
15727.76	4.041e-2
15727.94	4.044e-2
15728.13	4.047e-2
15728.32	4.050e-2
15728.50	4.053e-2
15728.69	4.056e-2
15728.87	4.059e-2
15729.06	4.061e-2
15729.24	4.064e-2
15729.43	4.066e-2
15729.61	4.069e-2
15729.80	4.071e-2
15729.99	4.073e-2
15730.17	4.075e-2
15730.36	4.076e-2
15730.54	4.078e-2
15730.73	4.080e-2
15730.91	4.081e-2
15731.10	4.082e-2
15731.28	4.083e-2
15731.45	4.084e-2
15731.64	4.085e-2
15731.82	4.086e-2
15732.19	4.087e-2
15732.38	4.087e-2
15732.56	4.088e-2
15732.75	4.088e-2
15732.93	4.088e-2
15733.12	4.088e-2
15733.31	4.088e-2
15733.49	4.088e-2
15733.68	4.087e-2
15733.86	4.087e-2
15734.05	4.086e-2
15734.23	4.086e-2
15734.41	4.085e-2
15734.60	4.084e-2
15734.78	4.083e-2
15734.97	4.082e-2
15735.15	4.080e-2
15735.34	4.079e-2
15735.52	4.078e-2
15735.71	4.076e-2
15735.90	4.074e-2
15736.08	4.073e-2
15736.27	4.071e-2
15736.45	4.069e-2
15736.64	4.067e-2
15736.82	4.065e-2
15737.01	4.063e-2
15737.19	4.061e-2
15737.38	4.059e-2
15737.57	4.056e-2
15737.75	4.054e-2
15737.94	4.052e-2
15738.12	4.049e-2
15738.31	4.047e-2
15738.49	4.044e-2
15738.68	4.042e-2
15738.86	4.039e-2
15739.05	4.037e-2
15739.24	4.034e-2
15739.42	4.032e-2
15739.61	4.029e-2
15739.79	4.026e-2
15739.98	4.024e-2
15740.16	4.021e-2
15740.35	4.019e-2
15740.53	4.016e-2
